title,review_idx,director,actors,content,other,director_score,actors_score,content_score,other_score
witness,1,,convincing,strikingly different,,,4.0,-7.5,
witness,2,,,striking,,,,4.0,
witness,3,,,strange|alien,,,,-3.3,
witness,4,,,pretty good,,,,3.5999999999999996,
witness,5,,,,,,,,
witness,6,,,exceptionally fine,,,,5.699999999999999,
witness,7,,,Taut|intense,,,,-4.1,
witness,8,,,,,,,,
witness,9,,,moderately effective|highly affected,,,,4.4,
witness,10,assured,,entertaining|rich,,-1.6,,4.0,
witness,11,,excellently,,,,4.0,,
witness,12,,best,beautifully shot|effective,,,4.0,4.0,
witness,13,,,,,,,,
witness,14,,,beautiful|powerful|romantic,,,,3.0,
witness,15,favourite,best|serenity,special,,4.0,3.0,4.0,
witness,16,sharp|incisively,,cosy,,0.3999999999999999,,,
witness,17,,underplaying,,,,-2.4,,
witness,18,,,refreshingly adult,,,,4.8,
witness,19,,,classical|powerful,very popular,,,2.0,7.5
witness,20,,,,,,,,
witness,21,,,fascinating,,,,5.0,
witness,22,,,more suspenseful|more rewarding,,,,,
witness,23,,,compelling|smoldering|thoughtful|respectful,,,,3.6666666666666665,
witness,24,,never better,,,,-4.0,,
witness,25,,,dynamic|thoughtful|extraordinarily well,,,,4.85,
witness,26,,,,,,,,
witness,27,,,marvelously|compelling,,,,4.0,
witness,28,,good,pretty|exhausting|neat,,,3.0,1.0,
witness,29,,,gripping|engrossing|interesting|simpler|purer,,,,0.72,
witness,30,,,poetic|moving,,,,4.0,
henry_v,0,,,,Completely unnecessary,,,,
henry_v,1,,,accessible,,,,-3.2,
henry_v,2,hotblooded|lively|moving,,pertinently,,3.5,,4.0,
henry_v,3,,not least|soft|indefinite,great,,,4.0,5.0,
henry_v,4,crusted,,,,1.0,,,
henry_v,5,,excellent,solidly|striking,,,4.0,4.0,
henry_v,6,very impressive,,confusing|very well,,4.5,,0.75,
henry_v,7,,,distracting,,,,-3.5999999999999996,
henry_v,8,seamless,,,,,,,
henry_v,9,,fine|brightest,stirring|gritty|enjoyable,,,3.5,,
henry_v,10,,,considerable,never famous,,,2.0,-3.2
henry_v,11,,uniformly fine|effective,,,,4.0,,
henry_v,12,,,good,,,,3.0,
henry_v,13,,,guts|passion|spectacle,,,,4.333333333333333,
henry_v,14,,,strong|fiery|so good,,,,1.6333333333333335,
henry_v,15,,,,,,,,
henry_v,16,,,triumphant|timeless,,,,4.5,
henry_v,17,,,fine|raw,,,,3.0,
henry_v,18,dogged,,,,4.0,,,
henry_v,19,audacious,,stirring,,-1.6,,,
henry_v,20,,,,,,,,
henry_v,21,bold,,,,3.0,,,
henry_v,22,best,,,,4.0,,,
henry_v,23,,,more questioning|more agonized|more humble,,,,,
henry_v,24,,,memorable,forgotten,,,4.0,-5.0
henry_v,25,,,,,,,,
henry_v,26,,,best,,,,4.0,
henry_v,27,,,highly recommended,,,,4.199999999999999,
henry_v,28,,,remarkable|exhilaratingly unexpected,,,,,
henry_v,29,,,alert|rousing,,,,-4.2,
kiss_of_death,0,,gentle-giant,nothing new,,,,,
kiss_of_death,1,,,,,,,,
kiss_of_death,2,,not glamorous,new|welcome|amply,,,-3.2,0.3999999999999999,
kiss_of_death,3,deliberate,crackerjack,,,-4.0,-4.0,,
kiss_of_death,4,,,triumphant,,,,5.0,
kiss_of_death,5,,,efficient enough|paranoid,,,,-2.0,
kiss_of_death,6,,,solid|sporadically electrifying,,,,5.0,
kiss_of_death,7,,,jumbled|visually elegant|regularly confused,,,,-3.6,
kiss_of_death,8,,Oscar-nominated|giggling,,,,3.0,,
kiss_of_death,9,,,gritty,,,,,
kiss_of_death,10,,,vicious|still shocking,,,,-3.2,
alice_in_wonderland,0,,,most interesting|unique,,,,-3.2,
alice_in_wonderland,1,,,grand|simply|smartly|unnecessarily,,,,4.0,
alice_in_wonderland,2,,,best|classic,,,,2.5,
alice_in_wonderland,3,,,amazing,,,,-4.0,
alice_in_wonderland,4,,,liberate|prim,,,,1.0,
alice_in_wonderland,5,,,far loonier|mad|fine,,,,-0.5,
alice_in_wonderland,6,,,,not best|well worth,,,,-3.2
alice_in_wonderland,7,,,watchable|thoroughly forgettable,,,,-1.9,
alice_in_wonderland,8,,,nice,,,,3.0,
alice_in_wonderland,9,,,perfectly decent|kid-friendly,deathless,,,1.7,-3.2
alice_in_wonderland,10,,,colorful|uneven|interesting|emotionally engaging,,,,-2.466666666666667,
alice_in_wonderland,11,,,,,,,,
alice_in_wonderland,12,,,surreal|classic|wild-card,,,,-1.0,
alice_in_wonderland,13,,,chilly|gorgeous indeed|most singular,,,,-2.0,
alice_in_wonderland,14,,,colourful|fun|surreal|cute,not good,,,1.6666666666666667,-2.4000000000000004
alice_in_wonderland,15,,,enjoyable|rather pallid,,,,-2.4,
alice_in_wonderland,16,,,really disappointing|undistinguished,,,,-6.199999999999999,
alice_in_wonderland,17,,,enjoyable|twisted|slanted,,,,-5.0,
alice_in_wonderland,18,,,leisurely|haphazard,,,,1.0,
alice_in_wonderland,19,,,somewhat slow|uneven|entertaining,not too particular,,,-1.7333333333333334,
alice_in_wonderland,20,,,near miss,,,,-4.0,
alice_in_wonderland,21,,,,impenetrably inflated,,,,
alice_in_wonderland,22,,,whirlwind|trippiest,,,,-5.0,
alice_in_wonderland,23,,talented,greatest|a bit listless,,,4.0,5.0,
alice_in_wonderland,24,,,breezy|colorful|annoyingly fractured,,,,2.5,
ghost,0,,,good,,,,3.0,
ghost,1,,,very entertaining,,,,6.0,
ghost,2,,,fresh|well-stropped,,,,4.0,
ghost,3,,,quite competently|appealing|routinely witty,,,,0.6000000000000001,
ghost,4,,,entertaining|light|heavy,,,,1.6666666666666667,
ghost,5,,,unlikely,,,,-3.5999999999999996,
ghost,6,,,worth,,,,5.0,
ghost,7,,,,,,,,
ghost,8,,,wonderful|classic|restored|upgraded|excellent,,,,3.8,
ghost,9,,,more,,,,,
ghost,10,,,lethally effective|tragicomic,,,,-6.0,
ghost,11,,,modestly|indignant,,,,-1.4,
ghost,12,,,perfect|sparklingly funny|clever|superior,,,,4.333333333333333,
ghost,13,,,prettified,not unreasonable|happy,,,4.0,2.3
ghost,14,,,overblown|unusual|effective|swooning|morbid|screwball,,,,-0.39999999999999997,
ghost,15,,more fetching,well-exploited,,,,,
ghost,16,,,remarkably appealing,,,,-4.5,
ghost,17,,,friendly|boneheaded,,,,0.0,
ghost,18,,,finest|weepiest|fundamental|hardest,,,,0.0,
ghost,19,,,sexy,,,,5.0,
ghost,20,,,very touching|wonderful,,,,5.5,
ghost,21,,,entrancing,,,,,
ghost,22,,,old-fashioned,,,,,
ghost,23,,,bad,,,,-4.0,
ghost,24,,,relentlessly superficial|badly,,,,-4.0,
ghost,25,,,offensive|chintzy|promising|cowardly,,,,-4.5,
ghost,26,,,scariest,,,,-4.0,
ghost,27,,B-list,Sappy|melodramatic|never insincere|impossibly hokey|entertaining,,,,1.55,
ghost,28,,,dazzlingly enjoyable,,,,,
ghost,29,,,,,,,,
ghost,30,considered,thoughtful,magnetic|highest,,2.0,,3.0,
ghost,31,,,unapologetic,,,,-2.4,
ghost,32,,,,,,,,
ghost,33,,,semi-phony,,,,,
ghost,34,,,odd|nearly smothering|arty|good|wacky,,,,-0.4800000000000001,
ghost,35,,,zippy|fresh,,,,0.0,
ghost,36,,best of all,kitchy,,,,,
ghost,37,,,classic,nice|nice|Bonus,,,1.0,3.3333333333333335
ghost,38,,,bloody awful,,,,4.0,
ghost,39,,,not tainted|intensely passionate,,,,4.3,
ghost,40,,,stupid,hard,,,-5.0,-2.0
ghost,41,,,seriously cheesy|delightfully sappy,,,,1.0,
ghost,42,,,deserved|hit,,,,-3.6,
ghost,43,,,Well-done|sappier,,,,-5.0,
ghost,44,,,deft|impressive,,,,-2.8000000000000003,
ghost,45,,,great|Clever|believable,,,,4.333333333333333,
ghost,46,,,too slow|incongruously silly|not virtuous,,,,-3.5999999999999996,
ghost,47,,fine,solid,,,3.0,5.0,
ghost,48,,,ghastly,mystifyingly,,,-6.0,-2.0
ghost,49,,,powerful,,,,3.0,
ghost,50,,,best|Romantic|Thrilling|Funny|Touching,,,,3.5,
ghost,51,,comic|Oscar-winning,touching,,,5.0,4.0,
ghost,52,,,spooky,corny,,,-4.0,-2.0
ghost,53,dutifully|more assured,,,,1.0,,,
ghost,54,,,tragic,cold,,,-5.0,-2.0
ghost,55,,quite nicely,,,,3.5999999999999996,,
ghost,56,,,surprisingly entertaining,,,,4.8,
ghost,57,,,reasonable|slick,,,,2.5,
ghost,58,,,nice,,,,3.0,
ghost,59,,,too many|rather wrong-headed,,,,,
faust,0,genius,,,,4.0,,,
faust,1,,,most beautiful,,,,,
faust,2,,ludicrously unimpressive|artificial,,incredible|shocking,,-6.0,,-3.6
faust,3,,,,,,,,
faust,4,,,loveliest,recommended,,,3.0,3.0
faust,5,,,splendid|beautiful,,,,4.0,
faust,6,,,perfect,,,,4.0,
faust,7,,,,,,,,
faust,8,,,seldom equaled,,,,1.6,
faust,9,,,,,,,,
faust,10,,,swift|brilliant|good,,,,4.333333333333333,
faust,11,,,,extraordinary,,,,4.0
faust,12,,,ever-serviceable|weird|evil,,,,-4.5,
faust,13,,,unusual|drastically different|marvelous|rare|artistic,,,,1.4400000000000002,
faust,14,,,consistent|pretty,,,,4.0,
faust,15,,,rousing|marvellously|terrible|bold,,,,-0.75,
faust,16,,,magnificent|breathtakingly beautiful,,,,5.0,
faust,17,great,,great|instantly accessible,,5.0,,5.0,
faust,18,,,amazing,,,,-4.0,
faust,19,,,Visually striking,,,,,
faust,20,,,extraordinary|dazzling|so seamlessly|indistinguishable,,,,0.2666666666666669,
faust,21,,,atmospheric|menacing,,,,5.0,
faust,22,,,extremely stylish|best|brilliant|magnificent|magical,,,,5.2,
faust,23,,,famous|fiercely stylized,,,,4.8,
faust,24,,,,,,,,
faust,25,,,extraordinary|dismally uneven,,,,4.0,
faust,26,,,expert|too much|nightmares,,,,0.0,
faust,27,innovative,,classic|eye-popping,,-3.2,,1.0,
faust,28,,,truly masterful,,,,5.2,
faust,29,,,masterpiece|classic|deeply flawed|maudlin,unfortunately,,,-0.4,-3.5999999999999996
faust,30,,,Brilliant,,,,5.0,
anastasia,0,,,Beautifully balanced|searing|most enjoyable,,,,5.4,
anastasia,1,,beauteous|triumphantly,,,,5.0,,
anastasia,2,,lovely|effective|high-tension,very entertaining,,,4.0,6.0,
anastasia,3,,,most elegant|particularly provocative,,,,-6.5,
anastasia,4,,excellent,mildly disconcerting|impressive,,,4.0,-2.25,
anastasia,5,,wonderful,compelling,,,5.0,4.0,
anastasia,6,,best,,,,4.0,,
anastasia,7,,,,,,,,
anastasia,8,,compelling,fascinating,,,4.0,5.0,
anastasia,9,,,not mysterious|too unconcerned,,,,-0.9000000000000001,
anastasia,10,,enthralling,,,,5.0,,
jane_eyre,0,,best,great,,,4.0,5.0,
jane_eyre,1,,,monumentally encouraging,,,,7.5,
jane_eyre,2,,excellent,,,,4.0,,
jane_eyre,3,most bankable,,dark|foreboding,,,,-5.0,
jane_eyre,4,,powerful,best|dark|ominous|genius,classic,,3.0,-0.75,1.0
jane_eyre,5,,,relentless,obvious,,,5.0,-5.0
jane_eyre,6,,,very good,difficult,,,4.5,-5.0
jane_eyre,7,,,well-constructed|vivid|turbulent|oppressive,,,,-2.0,
jane_eyre,8,,,,,,,,
jane_eyre,9,,great,Solid|unimaginative,,,5.0,2.1,
goodfellas,0,,,splendiferous,,,,4.0,
goodfellas,1,,,virulent,,,,-5.0,
goodfellas,2,,,surprising|engrossing,,,,3.0,
goodfellas,3,best,electric,violent,,4.0,4.0,-5.0,
goodfellas,4,,,never boring,,,,2.4000000000000004,
goodfellas,5,,,,,,,,
goodfellas,6,,,,genuinely surprised,,,,2.4
goodfellas,7,,,epic|powerful|funny|tough|rough|cool,,,,0.6666666666666666,
goodfellas,8,,,,,,,,
goodfellas,9,,,,,,,,
goodfellas,10,,,brutal|uncommon|wry|serious,,,,-2.8,
goodfellas,11,,,love,,,,3.0,
goodfellas,12,,good,sharp|very entertaining,,,3.0,5.0,
goodfellas,13,,,,,,,,
goodfellas,14,,,Complex|volatile|ironic|disquieting|masterly|intense,,,,-2.433333333333333,
goodfellas,15,,,manic,,,,5.0,
goodfellas,16,,down-to-earth|familiar|superlative,wonderful|profane|densely textured,,,3.5,1.5,
goodfellas,17,,,triumphant,great,,,5.0,5.0
goodfellas,18,,,Anti-romantic,,,,,
goodfellas,19,,,willfully self-deluded,,,,,
goodfellas,20,,reliably dynamic|hideously memorable,losing,,,,-4.0,
goodfellas,21,,,best|magnetic,,,,4.5,
goodfellas,22,,,fascinating|intelligent|groundbreaking,,,,0.8999999999999999,
goodfellas,23,,,thrilling|juicy|wry|relentless|garish,,,,0.8,
goodfellas,24,finest|best,,swaggering|most memorable|most imitated,,4.0,,-2.0,
goodfellas,25,best,brilliantly,terrifying|fetid,,4.0,5.0,-5.0,
goodfellas,26,,outstanding,dynamic|bravura,,,4.0,3.5,
goodfellas,27,,,brash|brilliant,,,,0.0,
goodfellas,28,grand,,,,4.0,,,
goodfellas,29,,,remorseless|terminally bleak,,,,-3.0,
goodfellas,30,,,,,,,,
goodfellas,31,,,enough,,,,,
goodfellas,32,,,great,,,,5.0,
goodfellas,33,succeeds,,detached|foolishly romantic|shocking|vigorously honest|slick|average,,5.0,,-2.1,
goodfellas,34,soberest|vivaciously thrilling,,hollow|short,,1.0,,-3.5,
goodfellas,35,Definitive|sky-high|best,,,,4.0,,,
goodfellas,36,,fierce|ill-tempered|rabid,,,,-5.5,,
goodfellas,37,,,visually exciting|off-handedly funny|genuinely informative,,,,,
goodfellas,38,,,,,,,,
goodfellas,39,,first-rate|seemingly unscripted,easily best,,,-3.0,,
goodfellas,40,nailed|lovely,,mordant,,,,-5.0,
goodfellas,41,,,violent|howitzer|virtuoso,,,,-0.6666666666666666,
goodfellas,42,mean|brutish|reflexive,,stunning,lonely|top,-1.0,,4.0,0.5
goodfellas,43,best,,,Difficult|close,4.0,,,-1.0
goodfellas,44,,,shocking|electrifying|relentless|spellbinding,,,,2.25,
goodfellas,45,,,vivid,superb,,,4.0,4.0
goodfellas,46,,understated|sly|ingratiating|hot-tempered,,,,-3.6,,
goodfellas,47,,,savagely|romanticized,,,,-2.0,
goodfellas,48,fascinated|appalled,,,,-1.0999999999999996,,,
goodfellas,49,bowled over,,top-notch,,2.4000000000000004,,,
goodfellas,50,,,good|great|difficult|so brutal,,,,-1.2000000000000002,
goodfellas,51,simple|audacious,,,,1.2,,,
goodfellas,52,,,,,,,,
goodfellas,53,,,,,,,,
goodfellas,54,,,tantalized|darkest|glad,,,,4.666666666666667,
goodfellas,55,,,greatest,,,,5.0,
goodfellas,56,so well-crafted,,,,,,,
goodfellas,57,,,colorful|dramatically unsatisfying,,,,-1.75,
goodfellas,58,most accomplished,,,,,,,
goodfellas,59,,,greatest,most glaring,,,5.0,
goodfellas,60,,,bad|defining,,,,-4.4,
goodfellas,61,,,best|most influential,,,,4.0,
goodfellas,62,never better,,Long|brutal|definitive,,-4.0,,-1.0,
goodfellas,63,,,limitless,,,,4.0,
goodfellas,64,,,brilliant,,,,5.0,
goodfellas,65,,,fast|violent|stylish,,,,1.3333333333333333,
goodfellas,66,,,great,,,,5.0,
goodfellas,67,,,best|best,,,,4.0,
goodfellas,68,,,,,,,,
goodfellas,69,,,so well,,,,3.9000000000000004,
goodfellas,70,,,Brutally funny|plain brutal,,,,4.199999999999999,
goodfellas,71,,,,most glaring,,,,
goodfellas,72,,,,,,,,
goodfellas,73,,,most perfect,,,,,
goodfellas,74,,,,,,,,
goodfellas,75,gil,excelentes|assustador|cruel,eficiente,,,-4.0,,
goodfellas,76,best,,highly disturbing|mesmerising,,4.0,,-4.199999999999999,
goodfellas,77,,,absolutely authentic,,,,5.699999999999999,
goodfellas,78,irresistible,,very best|prime,,-2.4000000000000004,,5.0,
goodfellas,79,brilliantly,superb,bleak,,5.0,4.0,-4.0,
goodfellas,80,,,brilliantly|seductive,,,,4.5,
goodfellas,81,,,brilliant,,,,5.0,
goodfellas,82,,,rightful|best,,,,4.0,
goodfellas,83,,,,,,,,
goodfellas,84,,,appalling,,,,-7.199999999999999,
goodfellas,85,amazing,,,,-4.0,,,
goodfellas,86,,,,less nitpicky,,,,
goodfellas,87,impeccable,,not seem long,,-3.2,,,
goodfellas,88,,,best,,,,4.0,
goodfellas,89,,,not entertained|authentic,,,,-2.8000000000000003,
goodfellas,90,,,,,,,,
goodfellas,91,,,No finer,,,,,
goodfellas,92,,stunning|standout,,,,-0.5,,
goodfellas,93,,,big,,,,4.0,
goodfellas,94,,,expert|dynamic|energetic|darkly funny|unforgettable,,,,2.65,
diabolique,0,,,scenic,,,,4.0,
diabolique,1,,,,,,,,
diabolique,2,rougher,,diabolical,,-4.0,,,
diabolique,3,,splendid|very splendid,super|deft|better,,,5.0,1.9333333333333333,
diabolique,4,,,devilishly good|real cool,,,,3.9000000000000004,
diabolique,5,,,superbly chilling|best|innately innocent|hair-raising,,,,-1.4,
diabolique,6,,,short|most shocking,,,,-2.0,
diabolique,7,,,better|worthy,,,,5.0,
diabolique,8,splendidly,,,,4.0,,,
diabolique,9,,,gruesome|so delicately|sly|neat,,,,-1.675,
diabolique,10,degenerate|more offensive|more cultivated,,,,,,,
diabolique,11,bizarre|nightmare,,,,-3.0,,,
diabolique,12,,,fantastically fine|grisly|deep-freeze|conscienceless|tricky|murderous|sheer,,,,-0.7250000000000001,
diabolique,13,,,most unusual,,,,,
diabolique,14,,,grand|creaky|old-fashioned,,,,-0.5,
diabolique,15,,,good|fairly morbid|uncompromising|best,,,,0.55,
diabolique,16,remarkably,,deep,,,,-3.2,
diabolique,17,,,stronger,,,,5.0,
diabolique,18,,,rather startling|fiendishly skillful,,,,-4.8,
diabolique,19,enviable,,outstanding|nerve-wracking,,4.0,,4.0,
diabolique,20,,moving|eloquent|superb|malevolent|unpleasant enough,,,,0.2666666666666669,,
diabolique,21,sheer cunning|so steadily,,powerless,,5.2,,-4.0,
diabolique,22,,,masterly,,,,4.0,
diabolique,23,so brilliantly,,strange|sinister,,6.5,,-4.0,
diabolique,24,,,hair-raising|rare|so shattering|ghastly,,,,-1.5333333333333332,
diabolique,25,,,strong|steady|excellent,,,,4.333333333333333,
diabolique,26,compulsive,,,,,,,
diabolique,27,,,admirably|compelling,,,,0.0,
diabolique,28,,,best|deliberate|toughest|gentle|kind,,,,0.2,
diabolique,29,,interesting|poor|sickly|terrified,,,,-3.6,,
diabolique,30,evil,,peculiar,useless,-6.0,,5.0,-3.0
diabolique,31,,,stark|gruesome,,,,-5.5,
diabolique,32,calculatedly grisly|silly,,queasy|sordid|scared,all right,-3.0,,-0.6666666666666666,
diabolique,33,clammy,,scabrous,,-2.0,,,
diabolique,34,,,best|finest,,,,4.0,
diabolique,35,pivotal|darker|effective,,,,4.333333333333333,,,
diabolique,36,unforgiving,,scorched|scarred,,-3.5999999999999996,,-5.0,
diabolique,37,,,intriguing|twisting|guessing|entertained|horrified|craftsmanship|perfect|classic,,,,-0.4,
diabolique,38,,magnetic,classy|measured|sadly,,,5.0,0.0,
diabolique,39,,,classic,,,,1.0,
diabolique,40,,,beautiful|classic,,,,1.0,
diabolique,41,,,greatest|stunning|fascinated|unexpected,,,,4.666666666666667,
diabolique,42,,,classic|right|Great,,,,1.0,
diabolique,43,,,ghoulish|far from dull,,,,5.0,
diabolique,44,,,grueling,,,,-3.0,
diabolique,45,,,straight-up terrifying,,,,,
diabolique,46,,,precise|accomplished|grueling|startling|overcast|gray,,,,-1.4,
diabolique,47,,,most delicious|innocently,,,,-2.4000000000000004,
diabolique,48,,,sickeningly macabre,Rarely,,,,4.0
diabolique,49,,,most terrifying,,,,,
diabolique,50,,,skillful|dangerously close|impeccable,greater|essential,,,0.3999999999999999,3.5
diabolique,51,,,best|massively inspirational,,,,4.25,
diabolique,52,,,so dependent|not well|crafted,,,,-4.45,
diabolique,53,,,demonic,,,,-7.199999999999999,
diabolique,54,precision,,most memorable,,,,,
diabolique,55,,,cruel|manipulative|scariest,,,,-4.0,
diabolique,56,,,high|murderous|sympathetic|tense,,,,-0.75,
diabolique,57,,,,,,,,
diabolique,58,,superbly acted,effective|lacking,,,3.4,3.5,
diabolique,59,,beautifully,riveting,,,,5.0,
diabolique,60,,,diabolical,,,,,
diabolique,61,,,Satisfying|elegant|nasty,,,,0.6666666666666666,
diabolique,62,best,,,,4.0,,,
diabolique,63,,,justly famous|implacable|classic,,,,-1.9,
diabolique,64,,,hallucinating|creaky-door,,,,-5.0,
diabolique,65,,,cruel|sour|very effective,unfortunately,,,-0.3333333333333333,-3.5999999999999996
diabolique,66,,,Delectable|grand,,,,0.3999999999999999,
diabolique,67,,,first-class,,,,,
diabolique,68,,,darkest,,,,5.0,
diabolique,69,,,windy|confusing,,,,-2.5,
diabolique,70,,,incredibly satisfying|almost impossible,,,,0.5999999999999999,
diabolique,71,,,dandiest,,,,4.0,
diabolique,72,,,scariest,,,,-4.0,
diabolique,73,,,outstanding,strong|top,,,4.0,4.5
diabolique,74,,,,,,,,
diabolique,75,,,deliciously curvy|complex|accomplished,,,,-5.0,
diabolique,76,,,,,,,,
diabolique,77,,,scary|chilling,,,,-4.0,
diabolique,78,,,diabolical|thoroughly implausible,,,,,
cyrano_de_bergerac,0,,nosier,,,,-2.0,,
cyrano_de_bergerac,1,,,grand|rich|tormented,,,,0.6666666666666666,
cyrano_de_bergerac,2,,,sumptuous|best,,,,4.0,
cyrano_de_bergerac,3,,,,,,,,
cyrano_de_bergerac,4,,,justly,,,,3.0,
cyrano_de_bergerac,5,,,great|popular,,,,5.0,
cyrano_de_bergerac,6,,,soaring|expansively passionate,,,,,
cyrano_de_bergerac,7,,,better|ultimate|romantic,,,,3.5,
cyrano_de_bergerac,8,,pretentious,grand|tearjerking,,,-4.0,4.0,
cyrano_de_bergerac,9,,flamboyant,good|classic,,,3.0,2.0,
cyrano_de_bergerac,10,,,,,,,,
cyrano_de_bergerac,11,,marvelous|riveting,,,,4.5,,
cyrano_de_bergerac,12,,,involving|depressing,,,,-5.6,
cyrano_de_bergerac,13,,,splendid|romantic|delightful,better,,,0.0,5.0
"20,000_leagues_under_the_sea",0,,,extraordinarily high,,,,1.9,
"20,000_leagues_under_the_sea",1,,,immortal|capitally|wonderfully,,,,2.1999999999999997,
"20,000_leagues_under_the_sea",2,,,cluttered|groundbreaking|durable,,,,-2.0,
"20,000_leagues_under_the_sea",3,,,interesting|weird|thrilling,,,,-0.8000000000000002,
"20,000_leagues_under_the_sea",4,,,marvelous|melodramatic,,,,4.0,
"20,000_leagues_under_the_sea",5,,,,,,,,
"20,000_leagues_under_the_sea",6,,,visually beautiful,,,,,
party_girl,0,,good|lustrous,quite tolerable,,,-1.5,1.2,
party_girl,1,garish|searing|so violently|sharp|lurching,,raging,,-1.5,,-6.0,
party_girl,2,,,regal|at odds|edgy|dangerous,,,,-3.0,
party_girl,3,,,exploitation,,,,-5.0,
party_girl,4,,never been better,flawed|more beautiful|convulsive,,,,-4.0,
party_girl,5,,,little,,,,,
party_girl,6,,,honey|superficial,,,,0.5,
party_girl,7,,great,,,,5.0,,
cape_fear,0,,,relatively dirty|truly good|phenomenal,,,,1.5333333333333332,
cape_fear,1,peak,tough|very sinister|very jagged|very dangerous,delightful|slightly scary,,1.0,-6.875,-4.0,
cape_fear,2,,,,wasn't supposed|overwhelming,,,,1.0
cape_fear,3,great,,,,5.0,,,
cape_fear,4,,,exceedingly pulpy|appealingly,,,,-6.6000000000000005,
cape_fear,5,,,,,,,,
cape_fear,6,,mighty,small,,,4.0,-2.0,
cape_fear,7,,,pumped-up|thrill-happy|violent|swell,richest,,,-4.5,4.0
cape_fear,8,,,Tedious|not thrilling,,,,-3.7,
cape_fear,9,,,brilliant,,,,5.0,
cape_fear,10,,good,inferior,,,3.0,-3.5999999999999996,
cape_fear,11,hard,terrifying,nasty|formulaic|classic,,-2.0,-5.0,-1.5,
cape_fear,12,marcado,,,boa,,,,-4.0
cape_fear,13,,,,,,,,
cape_fear,14,frightfully wrong,geek-like,,,-8.399999999999999,,,
cape_fear,15,,,heart-warming,,,,,
cape_fear,16,,,solid|fascinating,,,,5.0,
cape_fear,17,,brilliant,Exquisitely overwrought|maximum,,,5.0,0.30000000000000004,
cape_fear,18,,,pointless,,,,-6.0,
cape_fear,19,,,Lousy|mediocre,,,,-4.5,
cape_fear,20,,most accomplished,essential,squeamish,,,2.0,-3.0
cape_fear,21,,,unintended,,,,,
cape_fear,22,,,excellent|best|top notch|innovative|captivating,,,,2.45,
cape_fear,23,seminal|genuinely creepy,,,,3.0,,,
cape_fear,24,,,very frightening|inspired,,,,-4.2,
cape_fear,25,fine,,crisp|cracklin',,3.0,,4.0,
cape_fear,26,,,wicked|suspenseful|awesome,favorite,,,-3.266666666666667,3.0
cape_fear,27,,sufficiently likeable,,,,5.2,,
cape_fear,28,boldly,,,,5.0,,,
cape_fear,29,distinctive,,commercially viable,,-3.2,,,
cape_fear,30,,,,,,,,
cape_fear,31,,,Effective|ugly|headache-inducing,,,,-1.0,
cape_fear,32,precision,,,,,,,
cape_fear,33,,,helluva,,,,-6.0,
cape_fear,34,,,brutal|demonic,,,,-6.6,
cape_fear,35,,,,rip-snorting,,,,
cape_fear,36,,,very good,,,,4.5,
cape_fear,37,master,,Impressive,,4.0,,-2.4000000000000004,
father_of_the_bride,0,,,shameless|rampant|engagingly enjoyable,,,,1.5,
father_of_the_bride,1,,favorite,,,,3.0,,
father_of_the_bride,2,,,personally threatening|unnerving|unrewarding|false,,,,-5.5,
father_of_the_bride,3,,unrealistically offbeat,nominal,,,,4.0,
father_of_the_bride,4,,,,,,,,
father_of_the_bride,5,,,,,,,,
father_of_the_bride,6,,,,,,,,
father_of_the_bride,7,,,sweet-natured|weepy,,,,-4.0,
father_of_the_bride,8,,frenzied|ridiculous,Best|too-tight,,,-3.5,4.0,
father_of_the_bride,9,,,humdrum,classic,,,-2.0,1.0
father_of_the_bride,10,,,,,,,,
father_of_the_bride,11,,,tiny|cold|calculated,,,,-2.0,
father_of_the_bride,12,,,not difficult,,,,4.0,
father_of_the_bride,13,,,fluffy|little|nice,,,,3.5,
father_of_the_bride,14,,,not touching|not funny|lighthearted|gentle|sweet|frothy|fun,,,,1.2333333333333332,
father_of_the_bride,15,,,outrageously expensive,,,,,
father_of_the_bride,16,,,not recommended,,,,-2.4000000000000004,
father_of_the_bride,17,,,very funny,,,,4.5,
father_of_the_bride,18,,,successfully|most memorable|preserved,,,,3.5,
father_of_the_bride,19,,wild|crazy,more needless,,,1.0,,
father_of_the_bride,20,,,solid|fitfully imaginative,,,,5.0,
father_of_the_bride,21,,,marvelous|delicious,,,,1.2,
father_of_the_bride,22,,funny,,,,3.0,,
father_of_the_bride,23,,,Too cute,,,,7.0,
father_of_the_bride,24,,,,,,,,
father_of_the_bride,25,faithful,,up-to-date|warm,,4.0,,4.0,
father_of_the_bride,26,,,sugary sweet|very light|really hollow,,,,-1.0,
father_of_the_bride,27,,,deeply moved|perfect,,,,4.0,
father_of_the_bride,28,,,provocative|innocuously,,,,-2.9,
father_of_the_bride,29,,,slight|delightfully|sweet-natured,,,,-5.0,
father_of_the_bride,30,,,feel-good|even better|pat|amiable|rather dawdling,,,,-1.7333333333333334,
mad_love,0,,,appropriately lurid,,,,,
mad_love,1,,,sweet|more awful|funny|much better,,,,3.0,
mad_love,2,,,hugely successful|most unhinged|portentously Germanic|nasty|insightful|pulpy,,,,-2.0,
mad_love,3,great,,Wild|classic,,5.0,,3.0,
mad_love,4,,,strange|honestly horrifying,,,,-5.4,
mad_love,5,,auspicious,,,,-4.0,,
mad_love,6,,,Fascinating|ultra-creepy,,,,5.0,
